Simulation,StateR,StateC,TargetR,TargetC,Action,Reward
S123,3,4,2,1,DOWN,-1
S123,4,4,2,1,UP,1
S123,3,4,2,1,RIGHT,-1
S123,3,5,2,1,UP,1
S123,2,5,2,1,DOWN,-1
S123,3,5,2,1,LEFT,1
S123,3,4,2,1,RIGHT,-1
S123,3,5,2,1,RIGHT,4
S123,3,1,2,1,RIGHT,-1
S123,3,2,2,1,LEFT,1
S123,3,1,2,1,DOWN,-1
S123,4,1,2,1,DOWN,-1
S123,5,1,2,1,DOWN,2
S123,1,1,2,1,UP,-2
S123,5,1,2,1,DOWN,2
S123,1,1,2,1,LEFT,-4
S123,1,5,2,1,RIGHT,4
S123,1,1,2,1,DOWN,1
S124,2,2,4,3,LEFT,-1
S124,2,1,4,3,UP,-1
S124,1,1,4,3,UP,2
S124,5,1,4,3,DOWN,-2
S124,1,1,4,3,DOWN,1
S124,2,1,4,3,UP,-1
S124,1,1,4,3,UP,2
S124,5,1,4,3,LEFT,0
S124,5,5,4,3,LEFT,1
S124,5,4,4,3,DOWN,-2
S124,1,4,4,3,DOWN,1
S124,2,4,4,3,UP,-1
S124,1,4,4,3,DOWN,1
S124,2,4,4,3,LEFT,1
S124,2,3,4,3,LEFT,-1
S124,2,2,4,3,UP,-1
S124,1,2,4,3,RIGHT,1
S124,1,3,4,3,LEFT,-1
S124,1,2,4,3,LEFT,-1
S124,1,1,4,3,LEFT,0
S124,1,5,4,3,RIGHT,0
S124,1,1,4,3,DOWN,1
S124,2,1,4,3,DOWN,1
S124,3,1,4,3,DOWN,1
S124,4,1,4,3,UP,-1
S124,3,1,4,3,UP,-1
S124,2,1,4,3,UP,-1
S124,1,1,4,3,RIGHT,1
S124,1,2,4,3,RIGHT,1
S124,1,3,4,3,DOWN,1
S124,2,3,4,3,UP,-1
S124,1,3,4,3,UP,2
S124,5,3,4,3,LEFT,-1
S124,5,2,4,3,LEFT,-1
S124,5,1,4,3,LEFT,0
S124,5,5,4,3,DOWN,-2
S124,1,5,4,3,DOWN,1
S124,2,5,4,3,RIGHT,0
S124,2,1,4,3,UP,-1
S124,1,1,4,3,DOWN,1
S124,2,1,4,3,LEFT,0
S124,2,5,4,3,LEFT,1
S124,2,4,4,3,RIGHT,-1
S124,2,5,4,3,UP,-1
S124,1,5,4,3,DOWN,1
S124,2,5,4,3,LEFT,1
S124,2,4,4,3,DOWN,1
S124,3,4,4,3,RIGHT,-1
S124,3,5,4,3,UP,-1
S124,2,5,4,3,UP,-1
S124,1,5,4,3,RIGHT,0
S124,1,1,4,3,RIGHT,1
S124,1,2,4,3,DOWN,1
S124,2,2,4,3,UP,-1
S124,1,2,4,3,RIGHT,1
S124,1,3,4,3,DOWN,1
S124,2,3,4,3,RIGHT,-1
S124,2,4,4,3,DOWN,1
S124,3,4,4,3,LEFT,1
S124,3,3,4,3,UP,-1
S124,2,3,4,3,DOWN,1
S124,3,3,4,3,RIGHT,-1
S124,3,4,4,3,UP,-1
S124,2,4,4,3,RIGHT,-1
S124,2,5,4,3,RIGHT,0
S124,2,1,4,3,DOWN,1
S124,3,1,4,3,DOWN,1
S124,4,1,4,3,RIGHT,1
S124,4,2,4,3,DOWN,-1
S124,5,2,4,3,UP,1
S124,4,2,4,3,UP,-1
S124,3,2,4,3,DOWN,1
S124,4,2,4,3,DOWN,-1
S124,5,2,4,3,LEFT,-1
S124,5,1,4,3,UP,1
S124,4,1,4,3,LEFT,0
S124,4,5,4,3,UP,-1
S124,3,5,4,3,RIGHT,0
S124,3,1,4,3,RIGHT,1
S124,3,2,4,3,RIGHT,1
S124,3,3,4,3,LEFT,-1
S124,3,2,4,3,UP,-1
S124,2,2,4,3,LEFT,-1
S124,2,1,4,3,RIGHT,1
S124,2,2,4,3,RIGHT,1
S124,2,3,4,3,RIGHT,-1
S124,2,4,4,3,UP,-1
S124,1,4,4,3,LEFT,1
S124,1,3,4,3,UP,2
S124,5,3,4,3,DOWN,-2
S124,1,3,4,3,RIGHT,-1
S124,1,4,4,3,LEFT,1
S124,1,3,4,3,RIGHT,-1
S124,1,4,4,3,UP,2
S124,5,4,4,3,RIGHT,-1
S124,5,5,4,3,LEFT,1
S124,5,4,4,3,RIGHT,-1
S124,5,5,4,3,DOWN,-2
S124,1,5,4,3,DOWN,1
S124,2,5,4,3,UP,-1
S124,1,5,4,3,RIGHT,0
S124,1,1,4,3,DOWN,1
S124,2,1,4,3,DOWN,1
S124,3,1,4,3,DOWN,1
S124,4,1,4,3,UP,-1
S124,3,1,4,3,DOWN,1
S124,4,1,4,3,UP,-1
S124,3,1,4,3,RIGHT,1
S124,3,2,4,3,RIGHT,1
S124,3,3,4,3,UP,-1
S124,2,3,4,3,UP,-1
S124,1,3,4,3,RIGHT,-1
S124,1,4,4,3,UP,2
S124,5,4,4,3,RIGHT,-1
S124,5,5,4,3,UP,1
S124,4,5,4,3,RIGHT,0
S124,4,1,4,3,LEFT,0
S124,4,5,4,3,RIGHT,0
S124,4,1,4,3,LEFT,0
S124,4,5,4,3,LEFT,1
S124,4,4,4,3,UP,-1
S124,3,4,4,3,DOWN,1
S124,4,4,4,3,LEFT,1
S125,2,1,3,2,RIGHT,1
S125,2,2,3,2,LEFT,-1
S125,2,1,3,2,LEFT,-2
S125,2,5,3,2,DOWN,1
S125,3,5,3,2,LEFT,1
S125,3,4,3,2,UP,-1
S125,2,4,3,2,DOWN,1
S125,3,4,3,2,DOWN,-1
S125,4,4,3,2,DOWN,-1
S125,5,4,3,2,DOWN,0
S125,1,4,3,2,DOWN,1
S125,2,4,3,2,RIGHT,-1
S125,2,5,3,2,DOWN,1
S125,3,5,3,2,UP,-1
S125,2,5,3,2,LEFT,1
S125,2,4,3,2,UP,-1
S125,1,4,3,2,UP,0
S125,5,4,3,2,RIGHT,-1
S125,5,5,3,2,RIGHT,2
S125,5,1,3,2,LEFT,-2
S125,5,5,3,2,UP,1
S125,4,5,3,2,DOWN,-1
S125,5,5,3,2,UP,1
S125,4,5,3,2,UP,1
S125,3,5,3,2,UP,-1
S125,2,5,3,2,DOWN,1
S125,3,5,3,2,DOWN,-1
S125,4,5,3,2,RIGHT,2
S125,4,1,3,2,UP,1
S125,3,1,3,2,LEFT,-2
S125,3,5,3,2,LEFT,1
S125,3,4,3,2,LEFT,1
S125,3,3,3,2,RIGHT,-1
S125,3,4,3,2,LEFT,1
S125,3,3,3,2,LEFT,1
S126,1,4,4,3,RIGHT,-1
S126,1,5,4,3,UP,2
S126,5,5,4,3,DOWN,-2
S126,1,5,4,3,LEFT,1
S126,1,4,4,3,DOWN,1
S126,2,4,4,3,LEFT,1
S126,2,3,4,3,RIGHT,-1
S126,2,4,4,3,DOWN,1
S126,3,4,4,3,RIGHT,-1
S126,3,5,4,3,UP,-1
S126,2,5,4,3,RIGHT,0
S126,2,1,4,3,RIGHT,1
S126,2,2,4,3,UP,-1
S126,1,2,4,3,DOWN,1
S126,2,2,4,3,LEFT,-1
S126,2,1,4,3,LEFT,0
S126,2,5,4,3,RIGHT,0
S126,2,1,4,3,LEFT,0
S126,2,5,4,3,LEFT,1
S126,2,4,4,3,RIGHT,-1
S126,2,5,4,3,DOWN,1
S126,3,5,4,3,DOWN,1
S126,4,5,4,3,LEFT,1
S126,4,4,4,3,DOWN,-1
S126,5,4,4,3,DOWN,-2
S126,1,4,4,3,RIGHT,-1
S126,1,5,4,3,DOWN,1
S126,2,5,4,3,UP,-1
S126,1,5,4,3,LEFT,1
S126,1,4,4,3,RIGHT,-1
S126,1,5,4,3,DOWN,1
S126,2,5,4,3,RIGHT,0
S126,2,1,4,3,DOWN,1
S126,3,1,4,3,LEFT,0
S126,3,5,4,3,DOWN,1
S126,4,5,4,3,UP,-1
S126,3,5,4,3,LEFT,1
S126,3,4,4,3,RIGHT,-1
S126,3,5,4,3,LEFT,1
S126,3,4,4,3,RIGHT,-1
S126,3,5,4,3,DOWN,1
S126,4,5,4,3,UP,-1
S126,3,5,4,3,DOWN,1
S126,4,5,4,3,UP,-1
S126,3,5,4,3,RIGHT,0
S126,3,1,4,3,UP,-1
S126,2,1,4,3,DOWN,1
S126,3,1,4,3,RIGHT,1
S126,3,2,4,3,LEFT,-1
S126,3,1,4,3,LEFT,0
S126,3,5,4,3,LEFT,1
S126,3,4,4,3,RIGHT,-1
S126,3,5,4,3,RIGHT,0
S126,3,1,4,3,UP,-1
S126,2,1,4,3,DOWN,1
S126,3,1,4,3,DOWN,1
S126,4,1,4,3,UP,-1
S126,3,1,4,3,LEFT,0
S126,3,5,4,3,RIGHT,0
S126,3,1,4,3,LEFT,0
S126,3,5,4,3,RIGHT,0
S126,3,1,4,3,LEFT,0
S126,3,5,4,3,RIGHT,0
S126,3,1,4,3,UP,-1
S126,2,1,4,3,UP,-1
S126,1,1,4,3,RIGHT,1
S126,1,2,4,3,DOWN,1
S126,2,2,4,3,UP,-1
S126,1,2,4,3,RIGHT,1
S126,1,3,4,3,DOWN,1
S126,2,3,4,3,DOWN,1
S126,3,3,4,3,RIGHT,-1
S126,3,4,4,3,LEFT,1
S126,3,3,4,3,UP,-1
S126,2,3,4,3,RIGHT,-1
S126,2,4,4,3,RIGHT,-1
S126,2,5,4,3,LEFT,1
S126,2,4,4,3,UP,-1
S126,1,4,4,3,DOWN,1
S126,2,4,4,3,RIGHT,-1
S126,2,5,4,3,RIGHT,0
S126,2,1,4,3,LEFT,0
S126,2,5,4,3,LEFT,1
S126,2,4,4,3,DOWN,1
S126,3,4,4,3,LEFT,1
S126,3,3,4,3,UP,-1
S126,2,3,4,3,UP,-1
S126,1,3,4,3,RIGHT,-1
S126,1,4,4,3,RIGHT,-1
S126,1,5,4,3,UP,2
S126,5,5,4,3,UP,1
S126,4,5,4,3,UP,-1
S126,3,5,4,3,DOWN,1
S126,4,5,4,3,UP,-1
S126,3,5,4,3,RIGHT,0
S126,3,1,4,3,DOWN,1
S126,4,1,4,3,UP,-1
S126,3,1,4,3,LEFT,0
S126,3,5,4,3,UP,-1
S126,2,5,4,3,UP,-1
S126,1,5,4,3,RIGHT,0
S126,1,1,4,3,RIGHT,1
S126,1,2,4,3,RIGHT,1
S126,1,3,4,3,UP,2
S126,5,3,4,3,LEFT,-1
S126,5,2,4,3,DOWN,-2
S126,1,2,4,3,LEFT,-1
S126,1,1,4,3,DOWN,1
S126,2,1,4,3,LEFT,0
S126,2,5,4,3,LEFT,1
S126,2,4,4,3,LEFT,1
S126,2,3,4,3,RIGHT,-1
S126,2,4,4,3,RIGHT,-1
S126,2,5,4,3,LEFT,1
S126,2,4,4,3,LEFT,1
S126,2,3,4,3,RIGHT,-1
S126,2,4,4,3,DOWN,1
S126,3,4,4,3,LEFT,1
S126,3,3,4,3,DOWN,1
S127,1,2,1,1,UP,-4
S127,5,2,1,1,DOWN,4
S127,1,2,1,1,UP,-4
S127,5,2,1,1,DOWN,4
S127,1,2,1,1,RIGHT,-1
S127,1,3,1,1,DOWN,-1
S127,2,3,1,1,RIGHT,-1
S127,2,4,1,1,LEFT,1
S127,2,3,1,1,LEFT,1
S127,2,2,1,1,RIGHT,-1
S127,2,3,1,1,LEFT,1
S127,2,2,1,1,LEFT,1
S127,2,1,1,1,UP,1
S128,4,3,4,2,DOWN,-1
S128,5,3,4,2,DOWN,-2
S128,1,3,4,2,DOWN,1
S128,2,3,4,2,RIGHT,-1
S128,2,4,4,2,RIGHT,-1
S128,2,5,4,2,LEFT,1
S128,2,4,4,2,UP,-1
S128,1,4,4,2,UP,2
S128,5,4,4,2,DOWN,-2
S128,1,4,4,2,UP,2
S128,5,4,4,2,UP,1
S128,4,4,4,2,UP,-1
S128,3,4,4,2,LEFT,1
S128,3,3,4,2,RIGHT,-1
S128,3,4,4,2,DOWN,1
S128,4,4,4,2,UP,-1
S128,3,4,4,2,LEFT,1
S128,3,3,4,2,LEFT,1
S128,3,2,4,2,UP,-1
S128,2,2,4,2,RIGHT,-1
S128,2,3,4,2,LEFT,1
S128,2,2,4,2,LEFT,-1
S128,2,1,4,2,UP,-1
S128,1,1,4,2,DOWN,1
S128,2,1,4,2,RIGHT,1
S128,2,2,4,2,UP,-1
S128,1,2,4,2,RIGHT,-1
S128,1,3,4,2,LEFT,1
S128,1,2,4,2,RIGHT,-1
S128,1,3,4,2,UP,2
S128,5,3,4,2,RIGHT,-1
S128,5,4,4,2,LEFT,1
S128,5,3,4,2,RIGHT,-1
S128,5,4,4,2,RIGHT,-1
S128,5,5,4,2,RIGHT,2
S128,5,1,4,2,UP,1
S128,4,1,4,2,DOWN,-1
S128,5,1,4,2,LEFT,-2
S128,5,5,4,2,UP,1
S128,4,5,4,2,DOWN,-1
S128,5,5,4,2,LEFT,1
S128,5,4,4,2,UP,1
S128,4,4,4,2,UP,-1
S128,3,4,4,2,UP,-1
S128,2,4,4,2,UP,-1
S128,1,4,4,2,UP,2
S128,5,4,4,2,RIGHT,-1
S128,5,5,4,2,RIGHT,2
S128,5,1,4,2,LEFT,-2
S128,5,5,4,2,UP,1
S128,4,5,4,2,LEFT,1
S128,4,4,4,2,UP,-1
S128,3,4,4,2,LEFT,1
S128,3,3,4,2,LEFT,1
S128,3,2,4,2,RIGHT,-1
S128,3,3,4,2,DOWN,1
S128,4,3,4,2,LEFT,1
S129,3,1,1,3,UP,1
S129,2,1,1,3,RIGHT,1
S129,2,2,1,3,RIGHT,1
S129,2,3,1,3,DOWN,-1
S129,3,3,1,3,RIGHT,-1
S129,3,4,1,3,LEFT,1
S129,3,3,1,3,LEFT,-1
S129,3,2,1,3,RIGHT,1
S129,3,3,1,3,UP,1
S129,2,3,1,3,DOWN,-1
S129,3,3,1,3,UP,1
S129,2,3,1,3,UP,1
S130,4,4,3,1,LEFT,1
S130,4,3,3,1,DOWN,-1
S130,5,3,3,1,UP,1
S130,4,3,3,1,RIGHT,-1
S130,4,4,3,1,DOWN,-1
S130,5,4,3,1,UP,1
S130,4,4,3,1,LEFT,1
S130,4,3,3,1,LEFT,1
S130,4,2,3,1,RIGHT,-1
S130,4,3,3,1,LEFT,1
S130,4,2,3,1,DOWN,-1
S130,5,2,3,1,LEFT,1
S130,5,1,3,1,DOWN,0
S130,1,1,3,1,UP,0
S130,5,1,3,1,DOWN,0
S130,1,1,3,1,LEFT,-4
S130,1,5,3,1,DOWN,1
S130,2,5,3,1,DOWN,1
S130,3,5,3,1,UP,-1
S130,2,5,3,1,UP,-1
S130,1,5,3,1,LEFT,1
S130,1,4,3,1,LEFT,1
S130,1,3,3,1,RIGHT,-1
S130,1,4,3,1,DOWN,1
S130,2,4,3,1,DOWN,1
S130,3,4,3,1,RIGHT,-1
S130,3,5,3,1,UP,-1
S130,2,5,3,1,RIGHT,4
S130,2,1,3,1,LEFT,-4
S130,2,5,3,1,DOWN,1
S130,3,5,3,1,UP,-1
S130,2,5,3,1,LEFT,1
S130,2,4,3,1,DOWN,1
S130,3,4,3,1,DOWN,-1
S130,4,4,3,1,UP,1
S130,3,4,3,1,RIGHT,-1
S130,3,5,3,1,DOWN,-1
S130,4,5,3,1,UP,1
S130,3,5,3,1,DOWN,-1
S130,4,5,3,1,UP,1
S130,3,5,3,1,UP,-1
S130,2,5,3,1,RIGHT,4
S130,2,1,3,1,UP,-1
S130,1,1,3,1,LEFT,-4
S130,1,5,3,1,DOWN,1
S130,2,5,3,1,RIGHT,4
S130,2,1,3,1,RIGHT,-1
S130,2,2,3,1,DOWN,1
S130,3,2,3,1,LEFT,1
S131,1,1,1,1,LEFT,-4
S131,1,5,1,1,LEFT,1
S131,1,4,1,1,DOWN,-1
S131,2,4,1,1,UP,1
S131,1,4,1,1,RIGHT,-1
S131,1,5,1,1,RIGHT,4
S132,5,5,2,2,RIGHT,2
S132,5,1,2,2,UP,1
S132,4,1,2,2,UP,1
S132,3,1,2,2,DOWN,-1
S132,4,1,2,2,UP,1
S132,3,1,2,2,LEFT,-2
S132,3,5,2,2,DOWN,-1
S132,4,5,2,2,LEFT,1
S132,4,4,2,2,UP,1
S132,3,4,2,2,DOWN,-1
S132,4,4,2,2,LEFT,1
S132,4,3,2,2,LEFT,1
S132,4,2,2,2,LEFT,-1
S132,4,1,2,2,DOWN,-1
S132,5,1,2,2,RIGHT,1
S132,5,2,2,2,LEFT,-1
S132,5,1,2,2,DOWN,2
S132,1,1,2,2,DOWN,1
S132,2,1,2,2,UP,-1
S132,1,1,2,2,DOWN,1
S132,2,1,2,2,LEFT,-2
S132,2,5,2,2,LEFT,1
S132,2,4,2,2,UP,-1
S132,1,4,2,2,LEFT,1
S132,1,3,2,2,LEFT,1
S132,1,2,2,2,LEFT,-1
S132,1,1,2,2,LEFT,-2
S132,1,5,2,2,UP,-2
S132,5,5,2,2,UP,1
S132,4,5,2,2,DOWN,-1
S132,5,5,2,2,LEFT,1
S132,5,4,2,2,UP,1
S132,4,4,2,2,UP,1
S132,3,4,2,2,UP,1
S132,2,4,2,2,UP,-1
S132,1,4,2,2,DOWN,1
S132,2,4,2,2,UP,-1
S132,1,4,2,2,RIGHT,-1
S132,1,5,2,2,RIGHT,2
S132,1,1,2,2,RIGHT,1
S132,1,2,2,2,LEFT,-1
S132,1,1,2,2,LEFT,-2
S132,1,5,2,2,LEFT,1
S132,1,4,2,2,LEFT,1
S132,1,3,2,2,LEFT,1
S132,1,2,2,2,UP,-2
S132,5,2,2,2,UP,1
S132,4,2,2,2,UP,1
S132,3,2,2,2,DOWN,-1
S132,4,2,2,2,RIGHT,-1
S132,4,3,2,2,UP,1
S132,3,3,2,2,LEFT,1
S132,3,2,2,2,DOWN,-1
S132,4,2,2,2,LEFT,-1
S132,4,1,2,2,DOWN,-1
S132,5,1,2,2,UP,1
S132,4,1,2,2,RIGHT,1
S132,4,2,2,2,UP,1
S132,3,2,2,2,LEFT,-1
S132,3,1,2,2,DOWN,-1
S132,4,1,2,2,UP,1
S132,3,1,2,2,UP,1
S132,2,1,2,2,UP,-1
S132,1,1,2,2,RIGHT,1
S132,1,2,2,2,LEFT,-1
S132,1,1,2,2,UP,-2
S132,5,1,2,2,UP,1
S132,4,1,2,2,UP,1
S132,3,1,2,2,RIGHT,1
S132,3,2,2,2,RIGHT,-1
S132,3,3,2,2,UP,1
S132,2,3,2,2,LEFT,1
S133,2,3,3,4,UP,-1
S133,1,3,3,4,UP,0
S133,5,3,3,4,DOWN,0
S133,1,3,3,4,UP,0
S133,5,3,3,4,LEFT,-1
S133,5,2,3,4,DOWN,0
S133,1,2,3,4,RIGHT,1
S133,1,3,3,4,LEFT,-1
S133,1,2,3,4,LEFT,-1
S133,1,1,3,4,UP,0
S133,5,1,3,4,LEFT,2
S133,5,5,3,4,DOWN,0
S133,1,5,3,4,RIGHT,-2
S133,1,1,3,4,UP,0
S133,5,1,3,4,UP,1
S133,4,1,3,4,LEFT,2
S133,4,5,3,4,UP,1
S133,3,5,3,4,LEFT,1
S134,1,1,1,5,RIGHT,1
S134,1,2,1,5,RIGHT,1
S134,1,3,1,5,UP,-4
S134,5,3,1,5,LEFT,-1
S134,5,2,1,5,UP,1
S134,4,2,1,5,LEFT,-1
S134,4,1,1,5,RIGHT,1
S134,4,2,1,5,DOWN,-1
S134,5,2,1,5,LEFT,-1
S134,5,1,1,5,RIGHT,1
S134,5,2,1,5,DOWN,4
S134,1,2,1,5,DOWN,-1
S134,2,2,1,5,DOWN,-1
S134,3,2,1,5,RIGHT,1
S134,3,3,1,5,RIGHT,1
S134,3,4,1,5,RIGHT,1
S134,3,5,1,5,UP,1
S134,2,5,1,5,LEFT,-1
S134,2,4,1,5,UP,1
S134,1,4,1,5,DOWN,-1
S134,2,4,1,5,UP,1
S134,1,4,1,5,DOWN,-1
S134,2,4,1,5,UP,1
S134,1,4,1,5,UP,-4
S134,5,4,1,5,UP,1
S134,4,4,1,5,UP,1
S134,3,4,1,5,RIGHT,1
S134,3,5,1,5,LEFT,-1
S134,3,4,1,5,UP,1
S134,2,4,1,5,RIGHT,1
S134,2,5,1,5,UP,1
S135,3,3,3,1,DOWN,-1
S135,4,3,3,1,DOWN,-1
S135,5,3,3,1,LEFT,1
S135,5,2,3,1,LEFT,1
S135,5,1,3,1,RIGHT,-1
S135,5,2,3,1,RIGHT,-1
S135,5,3,3,1,DOWN,0
S135,1,3,3,1,UP,0
S135,5,3,3,1,LEFT,1
S135,5,2,3,1,LEFT,1
S135,5,1,3,1,DOWN,0
S135,1,1,3,1,DOWN,1
S135,2,1,3,1,RIGHT,-1
S135,2,2,3,1,DOWN,1
S135,3,2,3,1,LEFT,1
S136,1,4,2,1,UP,-2
S136,5,4,2,1,DOWN,2
S136,1,4,2,1,UP,-2
S136,5,4,2,1,RIGHT,-1
S136,5,5,2,1,RIGHT,4
S136,5,1,2,1,RIGHT,-1
S136,5,2,2,1,DOWN,2
S136,1,2,2,1,RIGHT,-1
S136,1,3,2,1,RIGHT,-1
S136,1,4,2,1,RIGHT,-1
S136,1,5,2,1,DOWN,1
S136,2,5,2,1,RIGHT,4
S137,4,1,1,5,UP,1
S137,3,1,1,5,RIGHT,1
S137,3,2,1,5,LEFT,-1
S137,3,1,1,5,DOWN,-1
S137,4,1,1,5,RIGHT,1
S137,4,2,1,5,DOWN,-1
S137,5,2,1,5,DOWN,4
S137,1,2,1,5,DOWN,-1
S137,2,2,1,5,UP,1
S137,1,2,1,5,LEFT,-1
S137,1,1,1,5,RIGHT,1
S137,1,2,1,5,UP,-4
S137,5,2,1,5,LEFT,-1
S137,5,1,1,5,LEFT,4
S137,5,5,1,5,DOWN,4
S138,2,2,3,2,UP,-1
S138,1,2,3,2,DOWN,1
S138,2,2,3,2,DOWN,1
S139,4,1,1,4,LEFT,2
S139,4,5,1,4,UP,1
S139,3,5,1,4,UP,1
S139,2,5,1,4,RIGHT,-2
S139,2,1,1,4,RIGHT,1
S139,2,2,1,4,LEFT,-1
S139,2,1,1,4,UP,1
S139,1,1,1,4,DOWN,-1
S139,2,1,1,4,LEFT,2
S139,2,5,1,4,RIGHT,-2
S139,2,1,1,4,UP,1
S139,1,1,1,4,LEFT,2
S139,1,5,1,4,DOWN,-1
S139,2,5,1,4,DOWN,-1
S139,3,5,1,4,RIGHT,-2
S139,3,1,1,4,UP,1
S139,2,1,1,4,UP,1
S139,1,1,1,4,UP,-4
S139,5,1,1,4,RIGHT,1
S139,5,2,1,4,LEFT,-1
S139,5,1,1,4,LEFT,2
S139,5,5,1,4,RIGHT,-2
S139,5,1,1,4,RIGHT,1
S139,5,2,1,4,RIGHT,1
S139,5,3,1,4,DOWN,4
S139,1,3,1,4,UP,-4
S139,5,3,1,4,DOWN,4
S139,1,3,1,4,UP,-4
S139,5,3,1,4,UP,1
S139,4,3,1,4,UP,1
S139,3,3,1,4,DOWN,-1
S139,4,3,1,4,DOWN,-1
S139,5,3,1,4,LEFT,-1
S139,5,2,1,4,DOWN,4
S139,1,2,1,4,LEFT,-1
S139,1,1,1,4,RIGHT,1
S139,1,2,1,4,UP,-4
S139,5,2,1,4,UP,1
S139,4,2,1,4,RIGHT,1
S139,4,3,1,4,UP,1
S139,3,3,1,4,DOWN,-1
S139,4,3,1,4,RIGHT,1
S139,4,4,1,4,DOWN,-1
S139,5,4,1,4,UP,1
S139,4,4,1,4,UP,1
S139,3,4,1,4,RIGHT,-1
S139,3,5,1,4,UP,1
S139,2,5,1,4,RIGHT,-2
S139,2,1,1,4,UP,1
S139,1,1,1,4,RIGHT,1
S139,1,2,1,4,DOWN,-1
S139,2,2,1,4,RIGHT,1
S139,2,3,1,4,UP,1
S139,1,3,1,4,RIGHT,1
S140,2,4,5,4,UP,-1
S140,1,4,5,4,RIGHT,-1
S140,1,5,5,4,DOWN,1
S140,2,5,5,4,RIGHT,-2
S140,2,1,5,4,UP,-1
S140,1,1,5,4,UP,4
S140,5,1,5,4,LEFT,2
S140,5,5,5,4,UP,-1
S140,4,5,5,4,LEFT,1
S140,4,4,5,4,UP,-1
S140,3,4,5,4,UP,-1
S140,2,4,5,4,DOWN,1
S140,3,4,5,4,DOWN,1
S140,4,4,5,4,UP,-1
S140,3,4,5,4,RIGHT,-1
S140,3,5,5,4,UP,-1
S140,2,5,5,4,UP,-1
S140,1,5,5,4,UP,4
S140,5,5,5,4,DOWN,-4
S140,1,5,5,4,RIGHT,-2
S140,1,1,5,4,DOWN,1
S140,2,1,5,4,RIGHT,1
S140,2,2,5,4,DOWN,1
S140,3,2,5,4,DOWN,1
S140,4,2,5,4,LEFT,-1
S140,4,1,5,4,RIGHT,1
S140,4,2,5,4,LEFT,-1
S140,4,1,5,4,UP,-1
S140,3,1,5,4,UP,-1
S140,2,1,5,4,DOWN,1
S140,3,1,5,4,LEFT,2
S140,3,5,5,4,LEFT,1
S140,3,4,5,4,UP,-1
S140,2,4,5,4,RIGHT,-1
S140,2,5,5,4,UP,-1
S140,1,5,5,4,DOWN,1
S140,2,5,5,4,UP,-1
S140,1,5,5,4,DOWN,1
S140,2,5,5,4,RIGHT,-2
S140,2,1,5,4,RIGHT,1
S140,2,2,5,4,LEFT,-1
S140,2,1,5,4,LEFT,2
S140,2,5,5,4,LEFT,1
S140,2,4,5,4,LEFT,-1
S140,2,3,5,4,DOWN,1
S140,3,3,5,4,DOWN,1
S140,4,3,5,4,RIGHT,1
S140,4,4,5,4,UP,-1
S140,3,4,5,4,UP,-1
S140,2,4,5,4,UP,-1
S140,1,4,5,4,UP,4
S141,4,1,2,1,RIGHT,-1
S141,4,2,2,1,UP,1
S141,3,2,2,1,RIGHT,-1
S141,3,3,2,1,RIGHT,-1
S141,3,4,2,1,DOWN,-1
S141,4,4,2,1,RIGHT,-1
S141,4,5,2,1,LEFT,1
S141,4,4,2,1,RIGHT,-1
S141,4,5,2,1,DOWN,-1
S141,5,5,2,1,UP,1
S141,4,5,2,1,DOWN,-1
S141,5,5,2,1,UP,1
S141,4,5,2,1,UP,1
S141,3,5,2,1,DOWN,-1
S141,4,5,2,1,LEFT,1
S141,4,4,2,1,LEFT,1
S141,4,3,2,1,DOWN,-1
S141,5,3,2,1,UP,1
S141,4,3,2,1,DOWN,-1
S141,5,3,2,1,UP,1
S141,4,3,2,1,LEFT,1
S141,4,2,2,1,UP,1
S141,3,2,2,1,LEFT,1
S141,3,1,2,1,UP,1
S142,3,4,2,1,UP,1
S142,2,4,2,1,DOWN,-1
S142,3,4,2,1,RIGHT,-1
S142,3,5,2,1,DOWN,-1
S142,4,5,2,1,DOWN,-1
S142,5,5,2,1,LEFT,1
S142,5,4,2,1,LEFT,1
S142,5,3,2,1,LEFT,1
S142,5,2,2,1,DOWN,2
S142,1,2,2,1,UP,-2
S142,5,2,2,1,DOWN,2
S142,1,2,2,1,LEFT,1
S142,1,1,2,1,LEFT,-4
S142,1,5,2,1,LEFT,1
S142,1,4,2,1,RIGHT,-1
S142,1,5,2,1,UP,-2
S142,5,5,2,1,LEFT,1
S142,5,4,2,1,UP,1
S142,4,4,2,1,UP,1
S142,3,4,2,1,DOWN,-1
S142,4,4,2,1,LEFT,1
S142,4,3,2,1,UP,1
S142,3,3,2,1,RIGHT,-1
S142,3,4,2,1,LEFT,1
S142,3,3,2,1,DOWN,-1
S142,4,3,2,1,LEFT,1
S142,4,2,2,1,UP,1
S142,3,2,2,1,LEFT,1
S142,3,1,2,1,DOWN,-1
S142,4,1,2,1,DOWN,-1
S142,5,1,2,1,DOWN,2
S142,1,1,2,1,UP,-2
S142,5,1,2,1,UP,1
S142,4,1,2,1,RIGHT,-1
S142,4,2,2,1,LEFT,1
S142,4,1,2,1,RIGHT,-1
S142,4,2,2,1,UP,1
S142,3,2,2,1,LEFT,1
S142,3,1,2,1,DOWN,-1
S142,4,1,2,1,LEFT,-4
S142,4,5,2,1,RIGHT,4
S142,4,1,2,1,LEFT,-4
S142,4,5,2,1,LEFT,1
S142,4,4,2,1,UP,1
